date,nuts3,cases,new_cases,new_cases_ma
2020-10-04,ITH31,6688.0,50.0,36.42857142857143
2020-10-04,ITH32,3991.0,58.0,25.714285714285715
2020-10-04,ITH33,1512.0,19.0,12.571428571428571
2020-10-04,ITH34,5476.0,51.0,52.642857142857146
2020-10-04,ITH35,4278.0,49.0,41.42857142857143
2020-10-04,ITH36,5447.0,24.0,28.071428571428573
2020-10-04,ITH37,675.0,6.0,2.5
2020-10-05,ITH31,6697.0,9.0,35.0
2020-10-05,ITH32,3998.0,7.0,25.928571428571427
2020-10-05,ITH33,1538.0,26.0,13.857142857142858
2020-10-05,ITH34,5543.0,67.0,55.214285714285715
2020-10-05,ITH35,4357.0,79.0,46.142857142857146
2020-10-05,ITH36,5480.0,33.0,29.428571428571427
2020-10-05,ITH37,675.0,0.0,2.357142857142857
2020-10-06,ITH31,6729.0,32.0,35.785714285714285
2020-10-06,ITH32,4020.0,22.0,26.642857142857142
2020-10-06,ITH33,1556.0,18.0,14.928571428571429
2020-10-06,ITH34,5583.0,40.0,54.857142857142854
2020-10-06,ITH35,4395.0,38.0,47.785714285714285
2020-10-06,ITH36,5513.0,33.0,30.142857142857142
2020-10-06,ITH37,676.0,1.0,2.4285714285714284
2020-10-07,ITH31,6794.0,65.0,37.214285714285715
2020-10-07,ITH32,4079.0,59.0,29.571428571428573
2020-10-07,ITH33,1602.0,46.0,17.785714285714285
2020-10-07,ITH34,5665.0,82.0,58.357142857142854
2020-10-07,ITH35,4478.0,83.0,51.642857142857146
2020-10-07,ITH36,5536.0,23.0,30.857142857142858
2020-10-07,ITH37,677.0,1.0,2.2857142857142856
2020-10-08,ITH31,6884.0,90.0,39.5
2020-10-08,ITH32,4188.0,109.0,35.57142857142857
2020-10-08,ITH33,1641.0,39.0,20.071428571428573
2020-10-08,ITH34,5771.0,106.0,63.57142857142857
2020-10-08,ITH35,4566.0,88.0,54.857142857142854
2020-10-08,ITH36,5577.0,41.0,28.857142857142858
2020-10-08,ITH37,681.0,4.0,2.2857142857142856
2020-10-09,ITH31,6980.0,96.0,43.285714285714285
2020-10-09,ITH32,4256.0,68.0,39.142857142857146
2020-10-09,ITH33,1716.0,75.0,24.642857142857142
2020-10-09,ITH34,5891.0,120.0,68.71428571428571
2020-10-09,ITH35,4697.0,131.0,61.785714285714285
2020-10-09,ITH36,5670.0,93.0,33.0
2020-10-09,ITH37,685.0,4.0,2.357142857142857
2020-10-10,ITH31,7111.0,131.0,49.42857142857143
2020-10-10,ITH32,4346.0,90.0,43.42857142857143
2020-10-10,ITH33,1762.0,46.0,27.857142857142858
2020-10-10,ITH34,5957.0,66.0,68.42857142857143
2020-10-10,ITH35,4820.0,123.0,67.71428571428571
2020-10-10,ITH36,5761.0,91.0,37.357142857142854
2020-10-10,ITH37,687.0,2.0,2.4285714285714284
2020-10-11,ITH31,7171.0,60.0,52.42857142857143
2020-10-11,ITH32,4435.0,89.0,47.5
2020-10-11,ITH33,1808.0,46.0,30.428571428571427
2020-10-11,ITH34,6046.0,89.0,72.78571428571429
2020-10-11,ITH35,4870.0,50.0,68.92857142857143
2020-10-11,ITH36,5840.0,79.0,41.07142857142857
2020-10-11,ITH37,692.0,5.0,2.5714285714285716
2020-10-12,ITH31,7177.0,6.0,52.357142857142854
2020-10-12,ITH32,4463.0,28.0,48.57142857142857
2020-10-12,ITH33,1865.0,57.0,32.07142857142857
2020-10-12,ITH34,6117.0,71.0,74.0
2020-10-12,ITH35,4960.0,90.0,72.57142857142857
2020-10-12,ITH36,5902.0,62.0,43.285714285714285
2020-10-12,ITH37,693.0,1.0,2.642857142857143
2020-10-13,ITH31,7281.0,104.0,58.357142857142854
2020-10-13,ITH32,4550.0,87.0,53.57142857142857
2020-10-13,ITH33,1924.0,59.0,35.785714285714285
2020-10-13,ITH34,6180.0,63.0,75.21428571428571
2020-10-13,ITH35,5042.0,82.0,76.0
2020-10-13,ITH36,5980.0,78.0,47.785714285714285
2020-10-13,ITH37,701.0,8.0,3.2142857142857144
2020-10-14,ITH31,7376.0,95.0,62.57142857142857
2020-10-14,ITH32,4684.0,134.0,61.285714285714285
2020-10-14,ITH33,1974.0,50.0,39.142857142857146
2020-10-14,ITH34,6314.0,134.0,81.78571428571429
2020-10-14,ITH35,5176.0,134.0,84.0
2020-10-14,ITH36,6071.0,91.0,52.285714285714285
2020-10-14,ITH37,704.0,3.0,3.2142857142857144
2020-10-15,ITH31,7500.0,124.0,67.42857142857143
2020-10-15,ITH32,4809.0,125.0,67.57142857142857
2020-10-15,ITH33,1991.0,17.0,38.714285714285715
2020-10-15,ITH34,6336.0,22.0,71.64285714285714
2020-10-15,ITH35,5232.0,56.0,79.42857142857143
2020-10-15,ITH36,6156.0,85.0,55.642857142857146
2020-10-15,ITH37,723.0,19.0,4.5
2020-10-16,ITH31,7617.0,117.0,72.64285714285714
2020-10-16,ITH32,4930.0,121.0,73.85714285714286
2020-10-16,ITH33,2057.0,66.0,43.07142857142857
2020-10-16,ITH34,6465.0,129.0,77.07142857142857
2020-10-16,ITH35,5339.0,107.0,84.28571428571429
2020-10-16,ITH36,6287.0,131.0,64.57142857142857
2020-10-16,ITH37,730.0,7.0,4.5
2020-10-17,ITH31,7712.0,95.0,76.71428571428571
2020-10-17,ITH32,5088.0,158.0,82.5
2020-10-17,ITH33,2088.0,31.0,42.5
2020-10-17,ITH34,6739.0,274.0,93.85714285714286
2020-10-17,ITH35,5385.0,46.0,82.57142857142857
2020-10-17,ITH36,6417.0,130.0,71.0
2020-10-17,ITH37,749.0,19.0,5.714285714285714
2020-10-18,ITH31,7855.0,143.0,83.35714285714286
2020-10-18,ITH32,5259.0,171.0,90.57142857142857
2020-10-18,ITH33,2142.0,54.0,45.0
2020-10-18,ITH34,6911.0,172.0,102.5
2020-10-18,ITH35,5420.0,35.0,81.57142857142857
2020-10-18,ITH36,6603.0,186.0,82.57142857142857
2020-10-18,ITH37,766.0,17.0,6.5
2020-10-19,ITH31,7884.0,29.0,84.78571428571429
2020-10-19,ITH32,5318.0,59.0,94.28571428571429
2020-10-19,ITH33,2178.0,36.0,45.714285714285715
2020-10-19,ITH34,7095.0,184.0,110.85714285714286
2020-10-19,ITH35,5423.0,3.0,76.14285714285714
2020-10-19,ITH36,6759.0,156.0,91.35714285714286
2020-10-19,ITH37,793.0,27.0,8.428571428571429
2020-10-20,ITH31,8003.0,119.0,91.0
2020-10-20,ITH32,5386.0,68.0,97.57142857142857
2020-10-20,ITH33,2255.0,77.0,49.92857142857143
2020-10-20,ITH34,7193.0,98.0,115.0
2020-10-20,ITH35,5461.0,38.0,76.14285714285714
2020-10-20,ITH36,6837.0,78.0,94.57142857142857
2020-10-20,ITH37,797.0,4.0,8.642857142857142
2020-10-21,ITH31,8168.0,165.0,98.14285714285714
2020-10-21,ITH32,5576.0,190.0,106.92857142857143
2020-10-21,ITH33,2318.0,63.0,51.142857142857146
2020-10-21,ITH34,7460.0,267.0,128.21428571428572
2020-10-21,ITH35,5956.0,495.0,105.57142857142857
2020-10-21,ITH36,7017.0,180.0,105.78571428571429
2020-10-21,ITH37,811.0,14.0,9.571428571428571
2020-10-22,ITH31,8350.0,182.0,104.71428571428571
2020-10-22,ITH32,5891.0,315.0,121.64285714285714
2020-10-22,ITH33,2395.0,77.0,53.857142857142854
2020-10-22,ITH34,7700.0,240.0,137.78571428571428
2020-10-22,ITH35,6125.0,169.0,111.35714285714286
2020-10-22,ITH36,7328.0,311.0,125.07142857142857
2020-10-22,ITH37,822.0,11.0,10.071428571428571
2020-10-23,ITH31,8596.0,246.0,115.42857142857143
2020-10-23,ITH32,6211.0,320.0,139.64285714285714
2020-10-23,ITH33,2462.0,67.0,53.285714285714285
2020-10-23,ITH34,8141.0,441.0,160.71428571428572
2020-10-23,ITH35,6297.0,172.0,114.28571428571429
2020-10-23,ITH36,7549.0,221.0,134.21428571428572
2020-10-23,ITH37,870.0,48.0,13.214285714285714
2020-10-24,ITH31,8868.0,272.0,125.5
2020-10-24,ITH32,6582.0,371.0,159.71428571428572
2020-10-24,ITH33,2563.0,101.0,57.214285714285715
2020-10-24,ITH34,8487.0,346.0,180.71428571428572
2020-10-24,ITH35,6500.0,203.0,120.0
2020-10-24,ITH36,7937.0,388.0,155.42857142857142
2020-10-24,ITH37,892.0,22.0,14.642857142857142
2020-10-25,ITH31,9016.0,148.0,131.78571428571428
2020-10-25,ITH32,7031.0,449.0,185.42857142857142
2020-10-25,ITH33,2666.0,103.0,61.285714285714285
2020-10-25,ITH34,8743.0,256.0,192.64285714285714
2020-10-25,ITH35,6676.0,176.0,129.0
2020-10-25,ITH36,8177.0,240.0,166.92857142857142
2020-10-25,ITH37,958.0,66.0,19.0
2020-10-26,ITH31,9088.0,72.0,136.5
2020-10-26,ITH32,7185.0,154.0,194.42857142857142
2020-10-26,ITH33,2751.0,85.0,63.285714285714285
2020-10-26,ITH34,9011.0,268.0,206.71428571428572
2020-10-26,ITH35,6842.0,166.0,134.42857142857142
2020-10-26,ITH36,8530.0,353.0,187.71428571428572
2020-10-26,ITH37,973.0,15.0,20.0
2020-10-27,ITH31,9306.0,218.0,144.64285714285714
2020-10-27,ITH32,7451.0,266.0,207.21428571428572
2020-10-27,ITH33,2835.0,84.0,65.07142857142857
2020-10-27,ITH34,9334.0,323.0,225.28571428571428
2020-10-27,ITH35,7080.0,238.0,145.57142857142858
2020-10-27,ITH36,8826.0,296.0,203.28571428571428
2020-10-27,ITH37,1049.0,76.0,24.857142857142858
2020-10-28,ITH31,9569.0,263.0,156.64285714285714
2020-10-28,ITH32,8016.0,565.0,238.0
2020-10-28,ITH33,3010.0,175.0,74.0
2020-10-28,ITH34,9761.0,427.0,246.21428571428572
2020-10-28,ITH35,7409.0,329.0,159.5
2020-10-28,ITH36,9131.0,305.0,218.57142857142858
2020-10-28,ITH37,1085.0,36.0,27.214285714285715
2020-10-29,ITH31,9895.0,326.0,171.07142857142858
2020-10-29,ITH32,8431.0,415.0,258.7142857142857
2020-10-29,ITH33,3110.0,100.0,79.92857142857143
2020-10-29,ITH34,10179.0,418.0,274.5
2020-10-29,ITH35,7688.0,279.0,175.42857142857142
2020-10-29,ITH36,9614.0,483.0,247.0
2020-10-29,ITH37,1133.0,48.0,29.285714285714285
2020-10-30,ITH31,10347.0,452.0,195.0
2020-10-30,ITH32,8991.0,560.0,290.07142857142856
2020-10-30,ITH33,3243.0,133.0,84.71428571428571
2020-10-30,ITH34,10924.0,745.0,318.5
2020-10-30,ITH35,8009.0,321.0,190.71428571428572
2020-10-30,ITH36,10238.0,624.0,282.2142857142857
2020-10-30,ITH37,1253.0,120.0,37.357142857142854
2020-10-31,ITH31,10731.0,384.0,215.64285714285714
2020-10-31,ITH32,9484.0,493.0,314.0
2020-10-31,ITH33,3339.0,96.0,89.35714285714286
2020-10-31,ITH34,11468.0,544.0,337.7857142857143
2020-10-31,ITH35,8341.0,332.0,211.14285714285714
2020-10-31,ITH36,10972.0,734.0,325.35714285714283
2020-10-31,ITH37,1330.0,77.0,41.5
2020-11-01,ITH31,11105.0,374.0,232.14285714285714
2020-11-01,ITH32,10064.0,580.0,343.2142857142857
2020-11-01,ITH33,3450.0,111.0,93.42857142857143
2020-11-01,ITH34,11792.0,324.0,348.64285714285717
2020-11-01,ITH35,8610.0,269.0,227.85714285714286
2020-11-01,ITH36,11513.0,541.0,350.7142857142857
2020-11-01,ITH37,1404.0,74.0,45.57142857142857
2020-11-02,ITH31,11225.0,120.0,238.64285714285714
2020-11-02,ITH32,10225.0,161.0,350.5
2020-11-02,ITH33,3508.0,58.0,95.0
2020-11-02,ITH34,12169.0,377.0,362.42857142857144
2020-11-02,ITH35,8857.0,247.0,245.28571428571428
2020-11-02,ITH36,12017.0,504.0,375.57142857142856
2020-11-02,ITH37,1461.0,57.0,47.714285714285715
2020-11-03,ITH31,11513.0,288.0,250.71428571428572
2020-11-03,ITH32,10577.0,352.0,370.7857142857143
2020-11-03,ITH33,3636.0,128.0,98.64285714285714
2020-11-03,ITH34,12745.0,576.0,396.57142857142856
2020-11-03,ITH35,9282.0,425.0,272.92857142857144
2020-11-03,ITH36,12397.0,380.0,397.14285714285717
2020-11-03,ITH37,1544.0,83.0,53.357142857142854
2020-11-04,ITH31,11972.0,459.0,271.7142857142857
2020-11-04,ITH32,10916.0,339.0,381.42857142857144
2020-11-04,ITH33,3713.0,77.0,99.64285714285714
2020-11-04,ITH34,13272.0,527.0,415.14285714285717
2020-11-04,ITH35,9647.0,365.0,263.64285714285717
2020-11-04,ITH36,12948.0,551.0,423.64285714285717
2020-11-04,ITH37,1622.0,78.0,57.92857142857143
2020-11-05,ITH31,12723.0,751.0,312.35714285714283
2020-11-05,ITH32,11713.0,797.0,415.85714285714283
2020-11-05,ITH33,3868.0,155.0,105.21428571428571
2020-11-05,ITH34,13915.0,643.0,443.92857142857144
2020-11-05,ITH35,9898.0,251.0,269.5
2020-11-05,ITH36,13494.0,546.0,440.42857142857144
2020-11-05,ITH37,1689.0,67.0,61.92857142857143
2020-11-06,ITH31,13598.0,875.0,357.2857142857143
2020-11-06,ITH32,12302.0,589.0,435.07142857142856
2020-11-06,ITH33,3998.0,130.0,109.71428571428571
2020-11-06,ITH34,14656.0,741.0,465.35714285714283
2020-11-06,ITH35,10242.0,344.0,281.7857142857143
2020-11-06,ITH36,13953.0,459.0,457.42857142857144
2020-11-06,ITH37,1780.0,91.0,65.0
2020-11-07,ITH31,14380.0,782.0,393.7142857142857
2020-11-07,ITH32,13108.0,806.0,466.14285714285717
2020-11-07,ITH33,4258.0,260.0,121.07142857142857
2020-11-07,ITH34,15307.0,651.0,487.14285714285717
2020-11-07,ITH35,10754.0,512.0,303.85714285714283
2020-11-07,ITH36,14580.0,627.0,474.5
2020-11-07,ITH37,1913.0,133.0,72.92857142857143
2020-11-08,ITH31,14940.0,560.0,423.14285714285717
2020-11-08,ITH32,13949.0,841.0,494.14285714285717
2020-11-08,ITH33,4526.0,268.0,132.85714285714286
2020-11-08,ITH34,15792.0,485.0,503.5
2020-11-08,ITH35,11300.0,546.0,330.2857142857143
2020-11-08,ITH36,15067.0,487.0,492.14285714285717
2020-11-08,ITH37,2016.0,103.0,75.57142857142857
2020-11-09,ITH31,15114.0,174.0,430.42857142857144
2020-11-09,ITH32,14212.0,263.0,501.92857142857144
2020-11-09,ITH33,4641.0,115.0,135.0
2020-11-09,ITH34,16305.0,513.0,521.0
2020-11-09,ITH35,11715.0,415.0,348.07142857142856
2020-11-09,ITH36,15610.0,543.0,505.7142857142857
2020-11-09,ITH37,2142.0,126.0,83.5
2020-11-10,ITH31,15714.0,600.0,457.7142857142857
2020-11-10,ITH32,14482.0,270.0,502.2142857142857
2020-11-10,ITH33,4846.0,205.0,143.64285714285714
2020-11-10,ITH34,16828.0,523.0,535.2857142857143
2020-11-10,ITH35,12237.0,522.0,368.35714285714283
2020-11-10,ITH36,16158.0,548.0,523.7142857142857
2020-11-10,ITH37,2180.0,38.0,80.78571428571429
2020-11-11,ITH31,16424.0,710.0,489.64285714285717
2020-11-11,ITH32,15000.0,518.0,498.85714285714283
2020-11-11,ITH33,5132.0,286.0,151.57142857142858
2020-11-11,ITH34,17314.0,486.0,539.5
2020-11-11,ITH35,12676.0,439.0,376.2142857142857
2020-11-11,ITH36,16672.0,514.0,538.6428571428571
2020-11-11,ITH37,2281.0,101.0,85.42857142857143
2020-11-12,ITH31,17137.0,713.0,517.2857142857143
2020-11-12,ITH32,15572.0,572.0,510.07142857142856
2020-11-12,ITH33,5285.0,153.0,155.35714285714286
2020-11-12,ITH34,18163.0,849.0,570.2857142857143
2020-11-12,ITH35,13143.0,467.0,389.64285714285717
2020-11-12,ITH36,17289.0,617.0,548.2142857142857
2020-11-12,ITH37,2399.0,118.0,90.42857142857143
2020-11-13,ITH31,17856.0,719.0,536.3571428571429
2020-11-13,ITH32,16309.0,737.0,522.7142857142857
2020-11-13,ITH33,5582.0,297.0,167.07142857142858
2020-11-13,ITH34,18867.0,704.0,567.3571428571429
2020-11-13,ITH35,13451.0,308.0,388.7142857142857
2020-11-13,ITH36,17957.0,668.0,551.3571428571429
2020-11-13,ITH37,2494.0,95.0,88.64285714285714
2020-11-14,ITH31,18680.0,824.0,567.7857142857143
2020-11-14,ITH32,16824.0,515.0,524.2857142857143
2020-11-14,ITH33,5792.0,210.0,175.21428571428572
2020-11-14,ITH34,19474.0,607.0,571.8571428571429
2020-11-14,ITH35,14111.0,660.0,412.14285714285717
2020-11-14,ITH36,18533.0,576.0,540.0714285714286
2020-11-14,ITH37,2605.0,111.0,91.07142857142857
2020-11-15,ITH31,19064.0,384.0,568.5
2020-11-15,ITH32,17695.0,871.0,545.0714285714286
2020-11-15,ITH33,5938.0,146.0,177.71428571428572
2020-11-15,ITH34,19844.0,370.0,575.1428571428571
2020-11-15,ITH35,14537.0,426.0,423.35714285714283
2020-11-15,ITH36,19012.0,479.0,535.6428571428571
2020-11-15,ITH37,2684.0,79.0,91.42857142857143
2020-11-16,ITH31,19173.0,109.0,567.7142857142857
2020-11-16,ITH32,17894.0,199.0,547.7857142857143
2020-11-16,ITH33,6081.0,143.0,183.78571428571428
2020-11-16,ITH34,20244.0,400.0,576.7857142857143
2020-11-16,ITH35,14943.0,406.0,434.7142857142857
2020-11-16,ITH36,19602.0,590.0,541.7857142857143
2020-11-16,ITH37,2741.0,57.0,91.42857142857143
2020-11-17,ITH31,20020.0,847.0,607.6428571428571
2020-11-17,ITH32,18287.0,393.0,550.7142857142857
2020-11-17,ITH33,6248.0,167.0,186.57142857142858
2020-11-17,ITH34,20725.0,481.0,570.0
2020-11-17,ITH35,15521.0,578.0,445.64285714285717
2020-11-17,ITH36,20097.0,495.0,550.0
2020-11-17,ITH37,2827.0,86.0,91.64285714285714
2020-11-18,ITH31,20614.0,594.0,617.2857142857143
2020-11-18,ITH32,18954.0,667.0,574.1428571428571
2020-11-18,ITH33,6426.0,178.0,193.78571428571428
2020-11-18,ITH34,21314.0,589.0,574.4285714285714
2020-11-18,ITH35,15902.0,381.0,446.7857142857143
2020-11-18,ITH36,20510.0,413.0,540.1428571428571
2020-11-18,ITH37,2902.0,75.0,91.42857142857143
2020-11-19,ITH31,21402.0,788.0,619.9285714285714
2020-11-19,ITH32,19569.0,615.0,561.1428571428571
2020-11-19,ITH33,6652.0,226.0,198.85714285714286
2020-11-19,ITH34,22138.0,824.0,587.3571428571429
2020-11-19,ITH35,16312.0,410.0,458.14285714285717
2020-11-19,ITH36,21283.0,773.0,556.3571428571429
2020-11-19,ITH37,2956.0,54.0,90.5
2020-11-20,ITH31,21981.0,579.0,598.7857142857143
2020-11-20,ITH32,20247.0,678.0,567.5
2020-11-20,ITH33,6857.0,205.0,204.21428571428572
2020-11-20,ITH34,22846.0,708.0,585.0
2020-11-20,ITH35,16699.0,387.0,461.2142857142857
2020-11-20,ITH36,22007.0,724.0,575.2857142857143
2020-11-20,ITH37,3089.0,133.0,93.5
2020-11-21,ITH31,22794.0,813.0,601.0
2020-11-21,ITH32,20790.0,543.0,548.7142857142857
2020-11-21,ITH33,7107.0,250.0,203.5
2020-11-21,ITH34,23394.0,548.0,577.6428571428571
2020-11-21,ITH35,17261.0,562.0,464.7857142857143
2020-11-21,ITH36,22711.0,704.0,580.7857142857143
2020-11-21,ITH37,3198.0,109.0,91.78571428571429
2020-11-22,ITH31,23247.0,453.0,593.3571428571429
2020-11-22,ITH32,21370.0,580.0,530.0714285714286
2020-11-22,ITH33,7218.0,111.0,192.28571428571428
2020-11-22,ITH34,23908.0,514.0,579.7142857142857
2020-11-22,ITH35,17804.0,543.0,464.57142857142856
2020-11-22,ITH36,23300.0,589.0,588.0714285714286
2020-11-22,ITH37,3283.0,85.0,90.5
2020-11-23,ITH31,23365.0,118.0,589.3571428571429
2020-11-23,ITH32,22157.0,787.0,567.5
2020-11-23,ITH33,7370.0,152.0,194.92857142857142
2020-11-23,ITH34,24314.0,406.0,572.0714285714286
2020-11-23,ITH35,18177.0,373.0,461.57142857142856
2020-11-23,ITH36,23887.0,587.0,591.2142857142857
2020-11-23,ITH37,3347.0,64.0,86.07142857142857
2020-11-24,ITH31,23873.0,508.0,582.7857142857143
2020-11-24,ITH32,22560.0,403.0,577.0
2020-11-24,ITH33,7564.0,194.0,194.14285714285714
2020-11-24,ITH34,24787.0,473.0,568.5
2020-11-24,ITH35,18450.0,273.0,443.7857142857143
2020-11-24,ITH36,24214.0,327.0,575.4285714285714
2020-11-24,ITH37,3434.0,87.0,89.57142857142857
2020-11-25,ITH31,24567.0,694.0,581.6428571428571
2020-11-25,ITH32,23198.0,638.0,585.5714285714286
2020-11-25,ITH33,7724.0,160.0,185.14285714285714
2020-11-25,ITH34,24796.0,9.0,534.4285714285714
2020-11-25,ITH35,18892.0,442.0,444.0
2020-11-25,ITH36,24780.0,566.0,579.1428571428571
2020-11-25,ITH37,3547.0,113.0,90.42857142857143
2020-11-26,ITH31,25142.0,575.0,571.7857142857143
2020-11-26,ITH32,23773.0,575.0,585.7857142857143
2020-11-26,ITH33,7870.0,146.0,184.64285714285714
2020-11-26,ITH34,26138.0,1342.0,569.6428571428571
2020-11-26,ITH35,19483.0,591.0,452.85714285714283
2020-11-26,ITH36,25367.0,587.0,577.0
2020-11-26,ITH37,3649.0,102.0,89.28571428571429
2020-11-27,ITH31,25796.0,654.0,567.1428571428571
2020-11-27,ITH32,24461.0,688.0,582.2857142857143
2020-11-27,ITH33,8023.0,153.0,174.35714285714286
2020-11-27,ITH34,26910.0,772.0,574.5
2020-11-27,ITH35,19809.0,326.0,454.14285714285717
2020-11-27,ITH36,26072.0,705.0,579.6428571428571
2020-11-27,ITH37,3713.0,64.0,87.07142857142857
2020-11-28,ITH31,26622.0,826.0,567.2857142857143
2020-11-28,ITH32,25063.0,602.0,588.5
2020-11-28,ITH33,8215.0,192.0,173.07142857142858
2020-11-28,ITH34,27454.0,544.0,570.0
2020-11-28,ITH35,20398.0,589.0,449.07142857142856
2020-11-28,ITH36,26722.0,650.0,584.9285714285714
2020-11-28,ITH37,3774.0,61.0,83.5
2020-11-29,ITH31,26998.0,376.0,566.7142857142857
2020-11-29,ITH32,25696.0,633.0,571.5
2020-11-29,ITH33,8401.0,186.0,175.92857142857142
2020-11-29,ITH34,27810.0,356.0,569.0
2020-11-29,ITH35,20820.0,422.0,448.7857142857143
2020-11-29,ITH36,27243.0,521.0,587.9285714285714
2020-11-29,ITH37,3837.0,63.0,82.35714285714286
2020-11-30,ITH31,27264.0,266.0,577.9285714285714
2020-11-30,ITH32,25962.0,266.0,576.2857142857143
2020-11-30,ITH33,8593.0,192.0,179.42857142857142
2020-11-30,ITH34,28140.0,330.0,564.0
2020-11-30,ITH35,21253.0,433.0,450.7142857142857
2020-11-30,ITH36,27671.0,428.0,576.3571428571429
2020-11-30,ITH37,3890.0,53.0,82.07142857142857
2020-12-01,ITH31,27641.0,377.0,544.3571428571429
2020-12-01,ITH32,26360.0,398.0,576.6428571428571
2020-12-01,ITH33,8724.0,131.0,176.85714285714286
2020-12-01,ITH34,28728.0,588.0,571.6428571428571
2020-12-01,ITH35,21682.0,429.0,440.07142857142856
2020-12-01,ITH36,28069.0,398.0,569.4285714285714
2020-12-01,ITH37,3989.0,99.0,83.0
2020-12-02,ITH31,28183.0,542.0,540.6428571428571
2020-12-02,ITH32,26885.0,525.0,566.5
2020-12-02,ITH33,8843.0,119.0,172.64285714285714
2020-12-02,ITH34,29223.0,495.0,564.9285714285714
2020-12-02,ITH35,22090.0,408.0,442.0
2020-12-02,ITH36,28593.0,524.0,577.3571428571429
2020-12-02,ITH37,4127.0,138.0,87.5
2020-12-03,ITH31,29030.0,847.0,544.8571428571429
2020-12-03,ITH32,27482.0,597.0,565.2142857142857
2020-12-03,ITH33,9064.0,221.0,172.28571428571428
2020-12-03,ITH34,29946.0,723.0,557.7142857142857
2020-12-03,ITH35,22433.0,343.0,437.2142857142857
2020-12-03,ITH36,29281.0,688.0,571.2857142857143
2020-12-03,ITH37,4243.0,116.0,91.92857142857143
2020-12-04,ITH31,29692.0,662.0,550.7857142857143
2020-12-04,ITH32,28168.0,686.0,565.7857142857143
2020-12-04,ITH33,9316.0,252.0,175.64285714285714
2020-12-04,ITH34,30653.0,707.0,557.6428571428571
2020-12-04,ITH35,22996.0,563.0,449.7857142857143
2020-12-04,ITH36,29953.0,672.0,567.5714285714286
2020-12-04,ITH37,4325.0,82.0,88.28571428571429
2020-12-05,ITH31,30485.0,793.0,549.3571428571429
2020-12-05,ITH32,28616.0,448.0,559.0
2020-12-05,ITH33,9563.0,247.0,175.42857142857142
2020-12-05,ITH34,31440.0,787.0,574.7142857142857
2020-12-05,ITH35,23580.0,584.0,451.35714285714283
2020-12-05,ITH36,30541.0,588.0,559.2857142857143
2020-12-05,ITH37,4406.0,81.0,86.28571428571429
2020-12-06,ITH31,31020.0,535.0,555.2142857142857
2020-12-06,ITH32,29365.0,749.0,571.0714285714286
2020-12-06,ITH33,9908.0,345.0,192.14285714285714
2020-12-06,ITH34,31952.0,512.0,574.5714285714286
2020-12-06,ITH35,24142.0,562.0,452.7142857142857
2020-12-06,ITH36,31073.0,532.0,555.2142857142857
2020-12-06,ITH37,4577.0,171.0,92.42857142857143
2020-12-07,ITH31,31708.0,688.0,595.9285714285714
2020-12-07,ITH32,29602.0,237.0,531.7857142857143
2020-12-07,ITH33,10003.0,95.0,188.07142857142858
2020-12-07,ITH34,32470.0,518.0,582.5714285714286
2020-12-07,ITH35,24632.0,490.0,461.07142857142856
2020-12-07,ITH36,31486.0,413.0,542.7857142857143
2020-12-07,ITH37,4643.0,66.0,92.57142857142857
2020-12-08,ITH31,32312.0,604.0,602.7857142857143
2020-12-08,ITH32,30186.0,584.0,544.7142857142857
2020-12-08,ITH33,10180.0,177.0,186.85714285714286
2020-12-08,ITH34,33048.0,578.0,590.0714285714286
2020-12-08,ITH35,25135.0,503.0,477.5
2020-12-08,ITH36,32021.0,535.0,557.6428571428571
2020-12-08,ITH37,4728.0,85.0,92.42857142857143
2020-12-09,ITH31,32970.0,658.0,600.2142857142857
2020-12-09,ITH32,30552.0,366.0,525.2857142857143
2020-12-09,ITH33,10270.0,90.0,181.85714285714286
2020-12-09,ITH34,33385.0,337.0,613.5
2020-12-09,ITH35,25531.0,396.0,474.2142857142857
2020-12-09,ITH36,32472.0,451.0,549.4285714285714
2020-12-09,ITH37,4833.0,105.0,91.85714285714286
2020-12-10,ITH31,34282.0,1312.0,652.8571428571429
2020-12-10,ITH32,31107.0,555.0,523.8571428571429
2020-12-10,ITH33,10491.0,221.0,187.21428571428572
2020-12-10,ITH34,34050.0,665.0,565.1428571428571
2020-12-10,ITH35,26136.0,605.0,475.2142857142857
2020-12-10,ITH36,33125.0,653.0,554.1428571428571
2020-12-10,ITH37,4959.0,126.0,93.57142857142857
2020-12-11,ITH31,35186.0,904.0,670.7142857142857
2020-12-11,ITH32,31847.0,740.0,527.5714285714286
2020-12-11,ITH33,10783.0,292.0,197.14285714285714
2020-12-11,ITH34,34640.0,590.0,552.1428571428571
2020-12-11,ITH35,26681.0,545.0,490.85714285714283
2020-12-11,ITH36,33738.0,613.0,547.5714285714286
2020-12-11,ITH37,5109.0,150.0,99.71428571428571
2020-12-12,ITH31,36223.0,1037.0,685.7857142857143
2020-12-12,ITH32,32715.0,868.0,546.5714285714286
2020-12-12,ITH33,11038.0,255.0,201.64285714285714
2020-12-12,ITH34,35901.0,1261.0,603.3571428571429
2020-12-12,ITH35,27389.0,708.0,499.35714285714283
2020-12-12,ITH36,34544.0,806.0,558.7142857142857
2020-12-12,ITH37,5226.0,117.0,103.71428571428571
2020-12-13,ITH31,37057.0,834.0,718.5
2020-12-13,ITH32,33625.0,910.0,566.3571428571429
